"사망원인별","연령별","항목","단위","2016 년",
"- 만성 하기도 질환","15","사망확률(여자)[%]","%","2.48328",
"- 만성 하기도 질환","15","증가기대여명(여자)[년]","년",".21345",
"- 만성 하기도 질환","20","사망확률(전체)[%]","%","3.1134",
"- 만성 하기도 질환","20","증가기대여명(전체)[년]","년",".31778",
"- 만성 하기도 질환","20","사망확률(남자)[%]","%","4.04785",
"- 만성 하기도 질환","20","증가기대여명(남자)[년]","년",".43399",
"- 만성 하기도 질환","20","사망확률(여자)[%]","%","2.48517",
"- 만성 하기도 질환","20","증가기대여명(여자)[년]","년",".21361",
"- 만성 하기도 질환","25","사망확률(전체)[%]","%","3.11839",
"- 만성 하기도 질환","25","증가기대여명(전체)[년]","년",".31829",
"- 만성 하기도 질환","25","사망확률(남자)[%]","%","4.05611",
"- 만성 하기도 질환","25","증가기대여명(남자)[년]","년",".43487",
"- 만성 하기도 질환","25","사망확률(여자)[%]","%","2.48807",
"- 만성 하기도 질환","25","증가기대여명(여자)[년]","년",".21386",
"- 만성 하기도 질환","30","사망확률(전체)[%]","%","3.12483",
"- 만성 하기도 질환","30","증가기대여명(전체)[년]","년",".3188",
"- 만성 하기도 질환","30","사망확률(남자)[%]","%","4.06764",
"- 만성 하기도 질환","30","증가기대여명(남자)[년]","년",".43611",
"- 만성 하기도 질환","30","사망확률(여자)[%]","%","2.49115",
"- 만성 하기도 질환","30","증가기대여명(여자)[년]","년",".21381",
"- 만성 하기도 질환","35","사망확률(전체)[%]","%","3.13362",
"- 만성 하기도 질환","35","증가기대여명(전체)[년]","년",".31959",
"- 만성 하기도 질환","35","사망확률(남자)[%]","%","4.08202",
"- 만성 하기도 질환","35","증가기대여명(남자)[년]","년",".43757",
"- 만성 하기도 질환","35","사망확률(여자)[%]","%","2.49631",
"- 만성 하기도 질환","35","증가기대여명(여자)[년]","년",".21411",
"- 만성 하기도 질환","40","사망확률(전체)[%]","%","3.1456",
"- 만성 하기도 질환","40","증가기대여명(전체)[년]","년",".32067",
"- 만성 하기도 질환","40","사망확률(남자)[%]","%","4.10205",
"- 만성 하기도 질환","40","증가기대여명(남자)[년]","년",".43971",
"- 만성 하기도 질환","40","사망확률(여자)[%]","%","2.50298",
"- 만성 하기도 질환","40","증가기대여명(여자)[년]","년",".21435",
"- 만성 하기도 질환","45","사망확률(전체)[%]","%","3.16347",
"- 만성 하기도 질환","45","증가기대여명(전체)[년]","년",".32211",
"- 만성 하기도 질환","45","사망확률(남자)[%]","%","4.13427",
"- 만성 하기도 질환","45","증가기대여명(남자)[년]","년",".44282",
"- 만성 하기도 질환","45","사망확률(여자)[%]","%","2.51176",
"- 만성 하기도 질환","45","증가기대여명(여자)[년]","년",".21466",
"- 만성 하기도 질환","50","사망확률(전체)[%]","%","3.19139",
"- 만성 하기도 질환","50","증가기대여명(전체)[년]","년",".32456",
"- 만성 하기도 질환","50","사망확률(남자)[%]","%","4.18678",
"- 만성 하기도 질환","50","증가기대여명(남자)[년]","년",".44801",
"- 만성 하기도 질환","50","사망확률(여자)[%]","%","2.52445",
"- 만성 하기도 질환","50","증가기대여명(여자)[년]","년",".21538",
"- 만성 하기도 질환","55","사망확률(전체)[%]","%","3.23075",
"- 만성 하기도 질환","55","증가기대여명(전체)[년]","년",".32722",
"- 만성 하기도 질환","55","사망확률(남자)[%]","%","4.26492",
"- 만성 하기도 질환","55","증가기대여명(남자)[년]","년",".45464",
"- 만성 하기도 질환","55","사망확률(여자)[%]","%","2.54116",
"- 만성 하기도 질환","55","증가기대여명(여자)[년]","년",".216",
"- 만성 하기도 질환","60","사망확률(전체)[%]","%","3.28595",
"- 만성 하기도 질환","60","증가기대여명(전체)[년]","년",".33071",
"- 만성 하기도 질환","60","사망확률(남자)[%]","%","4.37874",
"- 만성 하기도 질환","60","증가기대여명(남자)[년]","년",".46407",
"- 만성 하기도 질환","60","사망확률(여자)[%]","%","2.56336",
"- 만성 하기도 질환","60","증가기대여명(여자)[년]","년",".21658",
"- 만성 하기도 질환","65","사망확률(전체)[%]","%","3.35065",
"- 만성 하기도 질환","65","증가기대여명(전체)[년]","년",".33234",
"- 만성 하기도 질환","65","사망확률(남자)[%]","%","4.52155",
"- 만성 하기도 질환","65","증가기대여명(남자)[년]","년",".47269",
"- 만성 하기도 질환","65","사망확률(여자)[%]","%","2.5907",
"- 만성 하기도 질환","65","증가기대여명(여자)[년]","년",".2164",
"- 만성 하기도 질환","70","사망확률(전체)[%]","%","3.42712",
"- 만성 하기도 질환","70","증가기대여명(전체)[년]","년",".33193",
"- 만성 하기도 질환","70","사망확률(남자)[%]","%","4.70256",
"- 만성 하기도 질환","70","증가기대여명(남자)[년]","년",".48102",
"- 만성 하기도 질환","70","사망확률(여자)[%]","%","2.62843",
"- 만성 하기도 질환","70","증가기대여명(여자)[년]","년",".21561",
"- 만성 하기도 질환","75","사망확률(전체)[%]","%","3.53339",
"- 만성 하기도 질환","75","증가기대여명(전체)[년]","년",".33026",
"- 만성 하기도 질환","75","사망확률(남자)[%]","%","4.96068",
"- 만성 하기도 질환","75","증가기대여명(남자)[년]","년",".4918",
"- 만성 하기도 질환","75","사망확률(여자)[%]","%","2.69771",
"- 만성 하기도 질환","75","증가기대여명(여자)[년]","년",".21538",
"- 만성 하기도 질환","80","사망확률(전체)[%]","%","3.61351",
"- 만성 하기도 질환","80","증가기대여명(전체)[년]","년",".31768",
"- 만성 하기도 질환","80","사망확률(남자)[%]","%","5.21884",
"- 만성 하기도 질환","80","증가기대여명(남자)[년]","년",".4929",
"- 만성 하기도 질환","80","사망확률(여자)[%]","%","2.79197",
"- 만성 하기도 질환","80","증가기대여명(여자)[년]","년",".21103",
"- 만성 하기도 질환","85","사망확률(전체)[%]","%","3.63733",
"- 만성 하기도 질환","85","증가기대여명(전체)[년]","년",".2857",
"- 만성 하기도 질환","85","사망확률(남자)[%]","%","5.34211",
"- 만성 하기도 질환","85","증가기대여명(남자)[년]","년",".45669",
"- 만성 하기도 질환","85","사망확률(여자)[%]","%","2.92671",
"- 만성 하기도 질환","85","증가기대여명(여자)[년]","년",".20063",
"- 만성 하기도 질환","90+","사망확률(전체)[%]","%","3.45283",
"- 만성 하기도 질환","90+","증가기대여명(전체)[년]","년",".16521",
"- 만성 하기도 질환","90+","사망확률(남자)[%]","%","4.97937",
"- 만성 하기도 질환","90+","증가기대여명(남자)[년]","년",".21497",
"- 만성 하기도 질환","90+","사망확률(여자)[%]","%","2.92085",
"- 만성 하기도 질환","90+","증가기대여명(여자)[년]","년",".1468",
"소화계통의 질환","0","사망확률(전체)[%]","%","3.38996",
"소화계통의 질환","0","증가기대여명(전체)[년]","년",".57881",
"소화계통의 질환","0","사망확률(남자)[%]","%","3.65667",
"소화계통의 질환","0","증가기대여명(남자)[년]","년",".75346",
"소화계통의 질환","0","사망확률(여자)[%]","%","3.07725",
"소화계통의 질환","0","증가기대여명(여자)[년]","년",".38687",
"소화계통의 질환","1","사망확률(전체)[%]","%","3.39852",
"소화계통의 질환","1","증가기대여명(전체)[년]","년",".57963",
"소화계통의 질환","1","사망확률(남자)[%]","%","3.6669",
"소화계통의 질환","1","증가기대여명(남자)[년]","년",".755",
"소화계통의 질환","1","사망확률(여자)[%]","%","3.08413",
"소화계통의 질환","1","증가기대여명(여자)[년]","년",".387",
"소화계통의 질환","5","사망확률(전체)[%]","%","3.39952",
"소화계통의 질환","5","증가기대여명(전체)[년]","년",".57908",
"소화계통의 질환","5","사망확률(남자)[%]","%","3.66872",
"소화계통의 질환","5","증가기대여명(남자)[년]","년",".75489",
"소화계통의 질환","5","사망확률(여자)[%]","%","3.08434",
"소화계통의 질환","5","증가기대여명(여자)[년]","년",".38604",
"소화계통의 질환","10","사망확률(전체)[%]","%","3.40017",
"소화계통의 질환","10","증가기대여명(전체)[년]","년",".57869",
"소화계통의 질환","10","사망확률(남자)[%]","%","3.66939",
"소화계통의 질환","10","증가기대여명(남자)[년]","년",".75445",
"소화계통의 질환","10","사망확률(여자)[%]","%","3.08481",
"소화계통의 질환","10","증가기대여명(여자)[년]","년",".38559",
"소화계통의 질환","15","사망확률(전체)[%]","%","3.40108",
"소화계통의 질환","15","증가기대여명(전체)[년]","년",".57859",
"소화계통의 질환","15","사망확률(남자)[%]","%","3.67026",
"소화계통의 질환","15","증가기대여명(남자)[년]","년",".75422",
"소화계통의 질환","15","사망확률(여자)[%]","%","3.08586",
"소화계통의 질환","15","증가기대여명(여자)[년]","년",".38572",
"소화계통의 질환","20","사망확률(전체)[%]","%","3.40399",
"소화계통의 질환","20","증가기대여명(전체)[년]","년",".57872",
"소화계통의 질환","20","사망확률(남자)[%]","%","3.67415",
"소화계통의 질환","20","증가기대여명(남자)[년]","년",".7545",
"소화계통의 질환","20","사망확률(여자)[%]","%","3.08789",
"소화계통의 질환","20","증가기대여명(여자)[년]","년",".3858",
"소화계통의 질환","25","사망확률(전체)[%]","%","3.40787",
"소화계통의 질환","25","증가기대여명(전체)[년]","년",".57868",
"소화계통의 질환","25","사망확률(남자)[%]","%","3.67887",
"소화계통의 질환","25","증가기대여명(남자)[년]","년",".75441",
"소화계통의 질환","25","사망확률(여자)[%]","%","3.09118",
"소화계통의 질환","25","증가기대여명(여자)[년]","년",".38606",
"소화계통의 질환","30","사망확률(전체)[%]","%","3.41303",
"소화계통의 질환","30","증가기대여명(전체)[년]","년",".57869",
"소화계통의 질환","30","사망확률(남자)[%]","%","3.68529",
"소화계통의 질환","30","증가기대여명(남자)[년]","년",".7544",
"소화계통의 질환","30","사망확률(여자)[%]","%","3.09543",
"소화계통의 질환","30","증가기대여명(여자)[년]","년",".38642",
"소화계통의 질환","35","사망확률(전체)[%]","%","3.41073",
"소화계통의 질환","35","증가기대여명(전체)[년]","년",".57418",
"소화계통의 질환","35","사망확률(남자)[%]","%","3.68484",
"소화계통의 질환","35","증가기대여명(남자)[년]","년",".75052",
"소화계통의 질환","35","사망확률(여자)[%]","%","3.09153",
"소화계통의 질환","35","증가기대여명(여자)[년]","년",".38155",
"소화계통의 질환","40","사망확률(전체)[%]","%","3.4008",
"소화계통의 질환","40","증가기대여명(전체)[년]","년",".56564",
"소화계통의 질환","40","사망확률(남자)[%]","%","3.67305",
"소화계통의 질환","40","증가기대여명(남자)[년]","년",".74121",
"소화계통의 질환","40","사망확률(여자)[%]","%","3.08398",
"소화계통의 질환","40","증가기대여명(여자)[년]","년",".37449",
"소화계통의 질환","45","사망확률(전체)[%]","%","3.37438",
"소화계통의 질환","45","증가기대여명(전체)[년]","년",".54955",
"소화계통의 질환","45","사망확률(남자)[%]","%","3.63319",
"소화계통의 질환","45","증가기대여명(남자)[년]","년",".7202",
"소화계통의 질환","45","사망확률(여자)[%]","%","3.07195",
"소화계통의 질환","45","증가기대여명(여자)[년]","년",".36517",
"소화계통의 질환","50","사망확률(전체)[%]","%","3.31529",
"소화계통의 질환","50","증가기대여명(전체)[년]","년",".5212",
"소화계통의 질환","50","사망확률(남자)[%]","%","3.53439",
"소화계통의 질환","50","증가기대여명(남자)[년]","년",".67928",
"소화계통의 질환","50","사망확률(여자)[%]","%","3.05403",
"소화계통의 질환","50","증가기대여명(여자)[년]","년",".35334",
"소화계통의 질환","55","사망확률(전체)[%]","%","3.22592",
"소화계통의 질환","55","증가기대여명(전체)[년]","년",".4838",
"소화계통의 질환","55","사망확률(남자)[%]","%","3.37332",
"소화계통의 질환","55","증가기대여명(남자)[년]","년",".62204",
"소화계통의 질환","55","사망확률(여자)[%]","%","3.03851",
"소화계통의 질환","55","증가기대여명(여자)[년]","년",".34215",
"소화계통의 질환","60","사망확률(전체)[%]","%","3.13113",
"소화계통의 질환","60","증가기대여명(전체)[년]","년",".44711",
"소화계통의 질환","60","사망확률(남자)[%]","%","3.19581",
"소화계통의 질환","60","증가기대여명(남자)[년]","년",".56556",
"소화계통의 질환","60","사망확률(여자)[%]","%","3.02629",
"소화계통의 질환","60","증가기대여명(여자)[년]","년",".33178",
"소화계통의 질환","65","사망확률(전체)[%]","%","3.04079",
"소화계통의 질환","65","증가기대여명(전체)[년]","년",".41365",
"소화계통의 질환","65","사망확률(남자)[%]","%","3.02319",
"소화계통의 질환","65","증가기대여명(남자)[년]","년",".5154",
"소화계통의 질환","65","사망확률(여자)[%]","%","3.01414",
"소화계통의 질환","65","증가기대여명(여자)[년]","년",".32093",
"소화계통의 질환","70","사망확률(전체)[%]","%","2.97746",
"소화계통의 질환","70","증가기대여명(전체)[년]","년",".38743",
"소화계통의 질환","70","사망확률(남자)[%]","%","2.89879",
"소화계통의 질환","70","증가기대여명(남자)[년]","년",".4793",
"소화계통의 질환","70","사망확률(여자)[%]","%","3.0032",
"소화계통의 질환","70","증가기대여명(여자)[년]","년",".30934",
"소화계통의 질환","75","사망확률(전체)[%]","%","2.91558",
"소화계통의 질환","75","증가기대여명(전체)[년]","년",".36054",
"소화계통의 질환","75","사망확률(남자)[%]","%","2.77426",
"소화계통의 질환","75","증가기대여명(남자)[년]","년",".44581",
"소화계통의 질환","75","사망확률(여자)[%]","%","2.98595",
"소화계통의 질환","75","증가기대여명(여자)[년]","년",".29406",
"소화계통의 질환","80","사망확률(전체)[%]","%","2.84771",
"소화계통의 질환","80","증가기대여명(전체)[년]","년",".3285",
